customer_id,customer_name,email,registration_date,customer_type
CUST00749,Keith Choi,jamesbass@example.net,2026-03-12,REGULAR
CUST00750,John Johnson,timothyburton@example.net,2026-01-08,REGULAR
CUST00751,Julia Olsen,conleykevin@example.net,2024-06-23,REGULAR
CUST00752,Kristen Smith,lauren51@example.org,2025-09-26,REGULAR
CUST00753,Andre Terrell,ashleyprice@example.net,2025-11-28,REGULAR
CUST00754,Richard Parker,jennifer46@example.org,2025-12-18,REGULAR
CUST00755,David Hayes DVM,aliciathompson@example.com,2025-03-27,REGULAR
CUST00756,Paula Gentry,zhunter@example.com,2025-02-26,REGULAR
CUST00757,Brittany Peterson,hoconnor@example.com,2026-03-04,PREMIUM
CUST00758,Briana Wiggins,jamiejohnson@example.com,2026-06-12,PREMIUM
CUST00759,Kelly Smith,mcdanielbrooke@example.org,2025-06-15,REGULAR
CUST00760,Stephen Garcia,andrew43@example.com,2025-11-09,REGULAR
CUST00761,Dustin Patel,rlambert@example.org,2024-11-17,REGULAR
CUST00762,Brian Mullen,clarkmichael@example.com,2025-06-29,REGULAR
CUST00763,Tony Brock,georgecollins@example.com,2025-11-23,PREMIUM
CUST00764,Amber Johnson,rodriguezbrian@example.com,2024-09-27,REGULAR
CUST00765,Michael Vance,tjensen@example.com,2024-09-09,REGULAR
CUST00766,Michelle Lambert,beltrankatelyn@example.com,2024-08-18,PREMIUM
CUST00767,Anna Lang,tdavis@example.net,2025-12-22,REGULAR
CUST00768,Pamela Ruiz,douglashuang@example.com,2025-05-15,REGULAR
CUST00769,Jenna Lyons,kristina57@example.com,2025-07-27,REGULAR
CUST00770,John Bell,ssingleton@example.com,2025-08-10,REGULAR
CUST00771,Bethany Garcia,nguyendebra@example.com,2025-02-08,VIP
CUST00772,Jennifer Gutierrez,amydickson@example.com,2026-04-03,REGULAR
CUST00773,Daniel Benson,bmueller@example.net,2024-10-21,REGULAR
CUST00774,Kimberly Young,stevensonjennifer@example.com,2025-03-28,REGULAR
CUST00775,Kyle Nguyen,shortgregory@example.com,2025-05-05,REGULAR
CUST00776,Brian Cervantes,pmurphy@example.net,2025-07-05,PREMIUM
CUST00777,Daniel Taylor,shermandonna@example.com,2025-12-13,REGULAR
CUST00778,Jean Lane,jamierich@example.com,2025-09-22,REGULAR
CUST00779,Susan Torres,wrobbins@example.org,2024-02-21,REGULAR
CUST00780,Lisa Dixon,melissabrown@example.net,2024-08-26,REGULAR
CUST00781,April Castro,daniel40@example.org,2024-12-04,REGULAR
CUST00782,Kevin Garrett,bsullivan@example.net,2026-02-28,REGULAR
CUST00783,Christopher Taylor,xbridges@example.com,2025-07-17,REGULAR
CUST00784,Zachary Santiago,alexanderwong@example.org,2026-06-20,REGULAR
CUST00785,Katelyn Kim,christophermay@example.com,2024-07-23,REGULAR
CUST00786,Stephanie Dominguez,dhanson@example.net,2025-10-23,PREMIUM
CUST00787,Robert Cruz,jacobjacobs@example.net,2024-04-01,REGULAR
CUST00788,Dr. Michael Adams DVM,customer.email.com,2025-07-01,PREMIUM
CUST00789,Ashley Olson,thomasjessica@example.com,2024-06-28,PREMIUM
CUST00790,Blake Wu,sanchezcrystal@example.net,2024-06-29,VIP
CUST00791,Angela Schultz,chloe58@example.org,2025-02-10,REGULAR
CUST00792,Jose Harrison,robert44@example.org,2026-02-05,PREMIUM
CUST00793,Thomas Curry,bryan79@example.org,2024-01-10,REGULAR
CUST00794,Mary Carter,mitchellchristopher@example.net,2024-04-19,REGULAR
CUST00795,Richard King,joshua40@example.net,2025-10-18,REGULAR
CUST00796,Christopher Vargas,donnawood@example.org,2026-06-29,PREMIUM
CUST00797,Michael Washington,cooperchristopher@example.org,2025-04-24,REGULAR
CUST00798,Samantha Monroe,ptownsend@example.net,2024-04-25,REGULAR
CUST00799,Mark Clark,brian41@example.org,2025-04-14,REGULAR
CUST00800,James Turner,noahthornton@example.com,2024-07-09,PREMIUM
CUST00801,Joseph Graham,sara76@example.net,2026-03-20,REGULAR
CUST00802,Joseph Blanchard,hardindana@example.com,2026-02-14,REGULAR
CUST00803,Marissa Nelson,joseph14@example.net,2026-05-26,PREMIUM
CUST00804,Julia Leonard,jessicachapman@example.org,2026-04-26,REGULAR
CUST00805,Megan Kaiser,amy01@example.org,2024-03-29,REGULAR
CUST00806,Joseph Jennings,jeffrey44@example.org,2024-07-08,REGULAR
CUST00807,Manuel Brown,stephanielittle@example.net,2024-09-11,REGULAR
CUST00808,Angelica Jacobs,pdouglas@example.net,2024-08-29,PREMIUM
CUST00809,Cathy Rodriguez,jonowens@example.org,2024-12-03,REGULAR
CUST00810,Tammy Hill,not-an-email,2025-08-09,REGULAR
CUST00811,Richard Ramirez,reyesmarvin@example.org,2025-01-03,REGULAR
CUST00812,Robert Thompson,vasquezsarah@example.net,2024-05-01,REGULAR
CUST00813,Matthew Rodriguez,probinson@example.org,2025-02-19,PREMIUM
CUST00814,Michelle Garcia,jonesjessica@example.com,2026-06-28,REGULAR
CUST00815,Jonathan Delgado,fitzpatrickelizabeth@example.com,2025-10-16,REGULAR
CUST00816,Gary Myers,robertsonshelby@example.com,2024-08-14,VIP
CUST00817,Jared Luna,fernandezaaron@example.net,2025-05-04,REGULAR
CUST00818,Karen Bradley,mathew46@example.org,2025-09-12,REGULAR
CUST00819,Tina Davis,christopher74@example.net,2025-07-16,PREMIUM
CUST00820,Julian Ponce,kentprice@example.org,2026-04-01,PREMIUM
CUST00821,Heather Miller,imoss@example.org,2025-11-27,PREMIUM
CUST00822,Nathan Watkins,yprice@example.net,2024-03-24,REGULAR
CUST00823,Kathryn Hanna,blevy@example.org,2025-12-21,REGULAR
CUST00824,George Le,zwilson@example.net,2025-07-31,REGULAR
CUST00825,Judy Gregory,joycehall@example.org,2025-07-14,REGULAR
CUST00826,Charles Valdez,nmeadows@example.org,2025-07-03,REGULAR
CUST00827,Matthew Smith,conwaylori@example.org,2026-05-24,REGULAR
CUST00828,Christopher Garza,wilsonbrooke@example.net,2025-11-27,PREMIUM
CUST00829,Robert Simmons,rnguyen@example.net,2025-05-15,PREMIUM
CUST00830,Erica Oconnell,kathrynwatkins@example.com,2025-04-01,REGULAR
CUST00831,Donald Todd,heathertran@example.com,2025-06-09,REGULAR
CUST00832,Kevin Anderson,invalidemail.com,2024-02-29,REGULAR
CUST00833,Adam Howe,robert72@example.org,2026-04-06,PREMIUM
CUST00834,Devin Cole,sharonbishop@example.org,2025-02-09,PREMIUM
CUST00835,Michelle Salazar,burtonkimberly@example.com,2026-02-02,REGULAR
CUST00836,Justin Lee,montgomerymichelle@example.net,2024-02-16,REGULAR
CUST00837,Julie Sims,joshualee@example.org,2024-03-06,VIP
CUST00838,Tracy Wells,ernestlivingston@example.org,2026-07-04,VIP
CUST00839,Dominique Hamilton,christina70@example.org,2025-04-28,REGULAR
CUST00840,Tammy Thompson,washingtondarren@example.org,2024-07-03,PREMIUM
CUST00841,Leslie Nguyen,julievillanueva@example.org,2026-01-16,VIP
CUST00842,Erika Garcia,ykane@example.org,2025-01-18,REGULAR
CUST00843,Kevin Brown,nthomas@example.com,2026-07-28,REGULAR
CUST00844,James Ellis,crystalcantrell@example.org,2025-11-30,REGULAR
CUST00845,Andrew Carroll,derek77@example.com,2026-05-30,REGULAR
CUST00846,Greg Tanner,kristinelittle@example.net,2025-07-04,REGULAR
CUST00847,Laura Tran,christophervincent@example.com,2026-01-15,PREMIUM
CUST00848,Cindy Wells,uramirez@example.com,2026-02-13,VIP
CUST00849,Danielle Murphy,patriciavargas@example.org,2025-04-19,REGULAR
CUST00850,Stephanie Butler,williamsthomas@example.net,2025-01-23,REGULAR
CUST00851,Joseph Mendoza,chavezjohn@example.net,2024-12-20,REGULAR
CUST00852,Melissa Russell,davidphillips@example.net,2026-06-15,REGULAR
CUST00853,Mrs. Maureen Martin DDS,braysteven@example.org,2025-11-07,REGULAR
CUST00854,Jennifer Clarke,courtney01@example.com,2026-06-23,REGULAR
CUST00855,Faith Johnson,smullins@example.net,2024-03-09,REGULAR
CUST00856,Rebecca French,olivermatthew@example.org,2025-04-02,REGULAR
CUST00857,Susan Cox,rodriguezmichael@example.net,2026-06-12,REGULAR
CUST00858,Jacob Wong,castrokim@example.org,2024-02-15,REGULAR
CUST00859,Mrs. Ashley Mendoza,karenhodges@example.com,2025-07-06,PREMIUM
CUST00860,Derek Frazier,brian55@example.com,2026-03-05,REGULAR
CUST00861,Mr. Bryan Mckinney,shannon51@example.org,2024-10-23,PREMIUM
CUST00862,Judith Miller,keithfrye@example.org,2026-01-19,REGULAR
CUST00863,Brian Hernandez,nancymeyer@example.net,2025-09-04,REGULAR
CUST00864,Jason Fleming,thomasfisher@example.net,2026-06-16,VIP
CUST00865,Dorothy Brown,marystone@example.com,2025-06-17,REGULAR
CUST00866,Grant Lucas,todd88@example.com,2024-10-08,REGULAR
CUST00867,Keith Villanueva,george43@example.com,2025-08-28,REGULAR
CUST00868,Dwayne Bruce,michaelbryant@example.org,2025-03-13,REGULAR
CUST00869,Caitlyn Nichols,teresafranco@example.net,2024-12-18,REGULAR
CUST00870,Rebecca Martin,williamsleslie@example.org,2026-03-15,REGULAR
CUST00871,Jacob Harris,wadetiffany@example.org,2025-03-02,REGULAR
CUST00872,Joshua Martin,david06@example.com,2025-01-20,PREMIUM
CUST00873,Theresa Reilly,adamrodgers@example.net,2025-04-29,PREMIUM
CUST00874,Michael Wells,tara92@example.net,2024-11-03,PREMIUM
CUST00875,Tammy Morgan,dennisrachel@example.org,2026-07-25,REGULAR
CUST00876,Audrey Johnson,seandavis@example.org,2025-03-02,REGULAR
CUST00877,Christie Fox,james18@example.com,2025-02-01,REGULAR
CUST00878,Tina Daugherty,ulee@example.net,2024-12-04,REGULAR
CUST00879,Terri Kerr,raymond65@example.com,2025-04-05,REGULAR
CUST00880,Dustin Bell,fsawyer@example.org,2026-01-11,REGULAR
CUST00881,Jill Riddle,zroberts@example.net,2025-01-21,REGULAR
CUST00882,Jessica Mosley,maryharper@example.org,2026-06-13,REGULAR
CUST00883,John Dillon,carl96@example.org,2026-02-18,PREMIUM
CUST00884,Mark Nelson,angelapage@example.org,2025-07-26,REGULAR
CUST00885,Ronnie Roberts,twilliams@example.net,2026-06-09,REGULAR
CUST00886,Justin Ford,moodyeric@example.com,2026-07-19,REGULAR
CUST00887,Sandra Kennedy,robert73@example.org,2024-07-13,PREMIUM
CUST00888,Donald Gamble,georgemichael@example.com,2026-02-11,PREMIUM
CUST00889,Sheena Burton,hmccann@example.com,2025-12-13,PREMIUM
CUST00890,Laura Bruce,bonniethomas@example.com,2025-02-10,REGULAR
CUST00891,Brandy Martin,missingdomain@,2026-03-05,REGULAR
CUST00892,Mark Jones,katiewhite@example.org,2025-06-30,REGULAR
CUST00893,Carol Morris,margaret44@example.net,2024-09-24,REGULAR
CUST00894,Heidi Ferguson,madeline02@example.net,2025-05-24,REGULAR
CUST00895,Richard Jenkins,curtismoore@example.org,2026-01-09,PREMIUM
CUST00896,Rebecca Hansen,butlersabrina@example.org,2024-11-23,REGULAR
CUST00897,Tammy Mendoza,hannah27@example.net,2025-02-27,REGULAR
CUST00898,Tracy Jackson,anthony13@example.org,2024-08-14,REGULAR
CUST00899,Brenda Perez,jasonzavala@example.com,2025-07-20,REGULAR
CUST00900,Rachel Jones,ctodd@example.org,2025-03-03,REGULAR
CUST00901,Ricky Palmer,harrisonrebekah@example.org,2024-12-03,REGULAR
CUST00902,Michael Webster,morajamie@example.org,2026-05-03,REGULAR
CUST00903,Gregory Davis,stacy55@example.org,2025-11-01,REGULAR
CUST00904,Phyllis Austin,garciabelinda@example.org,2026-04-21,VIP
CUST00905,Michelle Brandt,rachelmedina@example.net,2025-10-19,REGULAR
CUST00906,Daniel Gordon,lrichardson@example.org,2026-01-20,REGULAR
CUST00907,Tyler White,tina63@example.net,2026-01-07,REGULAR
CUST00908,Brian Rollins,owensapril@example.com,2026-07-27,VIP
CUST00909,Michele Hawkins,millertristan@example.com,2024-03-01,REGULAR
CUST00910,Kyle Collins,aperez@example.com,2026-05-17,PREMIUM
CUST00911,Mrs. Shannon Jacobson,xcrosby@example.org,2025-11-15,PREMIUM
CUST00912,Michael Powers,qkim@example.net,2025-02-26,PREMIUM
CUST00913,Charles Morales,figueroapatricia@example.org,2024-08-24,PREMIUM
CUST00914,William Morgan,bmartinez@example.net,2024-01-10,REGULAR
CUST00915,Dr. Ralph Wheeler DDS,qkelly@example.net,2025-01-17,REGULAR
CUST00916,Victoria Dixon,katrinarodriguez@example.com,2025-11-13,PREMIUM
CUST00917,David Dunlap Jr.,invalidemail.com,2025-11-06,REGULAR
CUST00918,Janet Shelton,kevinhanson@example.org,2025-06-28,REGULAR
CUST00919,Kelly Vasquez,qharris@example.com,2024-01-18,PREMIUM
CUST00920,Dennis Cooper PhD,cisnerosanthony@example.com,2025-07-02,REGULAR
CUST00921,Barbara Cole,cramos@example.org,2026-04-12,PREMIUM
CUST00922,Matthew Chan,travistaylor@example.net,2026-07-20,REGULAR
CUST00923,Phillip Carroll,rkeller@example.net,2024-04-08,REGULAR
CUST00924,Karen Dickerson,myerstroy@example.com,2024-07-15,REGULAR
CUST00925,Heather Levine,bryan90@example.org,2026-04-14,REGULAR
CUST00926,Hannah Harmon,hubbardcolleen@example.com,2025-02-10,REGULAR
CUST00927,Gregory Howard,brian33@example.org,2025-02-19,REGULAR
CUST00928,Leslie Lozano,meltondanny@example.org,2025-12-14,REGULAR
CUST00929,Gabriel Murray,abradley@example.com,2026-04-27,REGULAR
CUST00930,John Johnson,nicholas65@example.net,2026-05-28,PREMIUM
CUST00931,John Vazquez,matthewshaw@example.net,2024-04-05,REGULAR
CUST00932,Lucas Cox,oharris@example.org,2025-07-19,REGULAR
CUST00933,Kimberly Mitchell,evansashley@example.org,2024-01-10,REGULAR
CUST00934,Tina Robbins,vargasjoshua@example.net,2026-05-15,REGULAR
CUST00935,Karen Clark,pearsonkevin@example.com,2024-12-05,VIP
CUST00936,Joshua Gonzalez,gking@example.com,2024-04-07,PREMIUM
CUST00937,Kimberly Ibarra,customer.email.com,2024-08-23,PREMIUM
CUST00938,Debra Little,umichael@example.net,2025-12-09,REGULAR
CUST00939,Curtis Ford,edwardjennings@example.com,2024-02-17,REGULAR
CUST00940,Jennifer Dalton,waltersmeghan@example.com,2024-10-14,REGULAR
CUST00941,Maria Scott,richardwilson@example.org,2024-02-03,PREMIUM
CUST00942,Robert Collins,bcastro@example.com,2024-11-18,VIP
CUST00943,Amanda Moore,anthonyclarke@example.com,2025-08-24,PREMIUM
CUST00944,Casey Phelps,dcasey@example.org,2025-12-30,PREMIUM
CUST00945,Edward Brown,qmosley@example.net,2024-11-02,REGULAR
CUST00946,Jennifer Larsen,joelduncan@example.net,2025-08-03,REGULAR
CUST00947,Kelly Calderon,tyler13@example.net,2025-07-07,REGULAR
CUST00948,Robert Murphy,vshaffer@example.org,2026-01-27,PREMIUM
CUST00949,Claudia Rodriguez,taragonzales@example.com,2025-12-06,REGULAR
CUST00950,Amy Ferguson,stewartrodney@example.net,2024-12-20,REGULAR
CUST00951,Donald Mueller,michaelbaldwin@example.com,2024-08-25,REGULAR
CUST00952,Walter Obrien,vazquezkristina@example.org,2026-02-26,VIP
CUST00953,James Fowler,rebecca18@example.org,2025-02-10,REGULAR
CUST00954,Jasmine Browning,qpennington@example.com,2024-10-06,REGULAR
CUST00955,Rodney Young,michelemartin@example.com,2024-12-30,PREMIUM
CUST00956,Sherry Wang,rmccormick@example.org,2025-03-18,REGULAR
CUST00957,Teresa Ruiz,vhouse@example.net,2025-11-07,REGULAR
CUST00958,Thomas Garcia,hollyhunter@example.com,2025-09-25,PREMIUM
CUST00959,Nicholas Kelley,shawn00@example.net,2025-12-31,REGULAR
CUST00960,Lorraine Gibbs,aarongonzalez@example.com,2024-06-06,PREMIUM
CUST00961,Bradley Moore,melaniejennings@example.com,2025-10-11,PREMIUM
CUST00962,Shane Anderson,graceserrano@example.com,2024-11-20,REGULAR
CUST00963,Jason White,kduffy@example.org,2024-01-06,REGULAR
CUST00964,Alexander Hansen,rebeccamccann@example.org,2026-02-18,REGULAR
CUST00965,Samuel Williams,jburke@example.org,2024-03-30,REGULAR
CUST00966,Carolyn Bradley,higginsryan@example.com,2025-07-24,REGULAR
CUST00967,Kathleen Walker,jamesatkins@example.com,2024-04-15,REGULAR
CUST00968,Johnny Anderson,carolcarney@example.com,2025-07-21,REGULAR
CUST00969,Chelsey White,anthonycherry@example.org,2026-03-14,PREMIUM
CUST00970,Susan Wood,emiller@example.org,2024-01-13,REGULAR
CUST00971,Valerie Sanders,jennifererickson@example.net,2026-03-08,PREMIUM
CUST00972,Angel Hawkins,cookjimmy@example.com,2025-07-26,REGULAR
CUST00973,Teresa Coffey DDS,smithwilliam@example.com,2024-06-22,REGULAR
CUST00974,James Wood,carpenterjorge@example.net,2024-10-02,REGULAR
CUST00975,Gerald Mcdonald Jr.,hthomas@example.com,2024-05-29,REGULAR
CUST00976,Carl Savage,julie64@example.com,2024-10-09,REGULAR
CUST00977,Pam Baker,ryan25@example.net,2026-03-12,REGULAR
CUST00978,Pamela Hernandez DVM,jbrown@example.org,2024-09-09,REGULAR
CUST00979,Andrew Green,fgraham@example.org,2025-09-23,REGULAR
CUST00980,William Hoffman,uvasquez@example.org,2024-05-18,REGULAR
CUST00981,Brandon Oneill,marybrady@example.com,2025-02-09,PREMIUM
CUST00982,Mary Lewis,foxashley@example.com,2025-01-24,REGULAR
CUST00983,Danielle Jimenez,clayanthony@example.net,2025-03-16,VIP
CUST00984,Mrs. Jacqueline Hickman,hooderic@example.org,2024-05-19,REGULAR
CUST00985,Michael Castillo,brooke05@example.org,2025-12-12,REGULAR
CUST00986,Tiffany Nguyen,jasonwilliams@example.net,2024-06-30,VIP
CUST00987,Robert Manning,qdavis@example.org,2024-10-25,REGULAR
CUST00988,Randy Ross,phelpsfrank@example.com,2025-08-12,REGULAR
CUST00989,Paul Valdez,evanslaurie@example.net,2024-10-14,REGULAR
CUST00990,Emily Cohen,michaeldavis@example.com,2025-07-31,REGULAR
CUST00991,Katherine Mcclure,madams@example.com,2025-07-12,REGULAR
CUST00992,Jay Richardson,missingdomain@,2025-07-17,VIP
CUST00993,Valerie Rhodes,sarahrose@example.net,2025-04-17,REGULAR
CUST00994,Donna Kim,ievans@example.net,2024-10-25,PREMIUM
CUST00995,Sarah Mills,ashley81@example.org,2026-03-25,REGULAR
CUST00996,Kayla Gutierrez,kguerrero@example.com,2024-05-22,REGULAR
CUST00997,Kevin Mack,wilsondorothy@example.org,2024-09-15,REGULAR
CUST00998,Sarah Williams,tmcdowell@example.com,2025-03-09,REGULAR
CUST00999,Jordan Santiago,matthew23@example.org,2025-09-04,REGULAR
CUST01000,William Green,hamiltonandrew@example.com,2025-07-01,PREMIUM
